     1800000000;    4.736866355e-01;    5.198714733e-01;    1.167301161e-05;   -3.238872887e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1800750000;    4.690066278e-01;    5.211733580e-01;   -8.075737242e-06;    1.533838076e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1801500000;    4.699710906e-01;    5.197862983e-01;    2.550661520e-05;   -1.506531044e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1802250000;    4.703515768e-01;    5.167270303e-01;   -1.660823909e-05;    2.898364255e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1803000000;    4.705258310e-01;    5.147675872e-01;    2.540236164e-05;   -1.098048961e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1803750000;    4.720772207e-01;    5.119004250e-01;   -2.992503596e-06;    2.940775175e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1804500000;    4.722945094e-01;    5.107439756e-01;   -4.156832347e-06;   -3.054687795e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1805250000;    4.744445980e-01;    5.075035691e-01;   -1.527177915e-06;   -2.367139859e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1806000000;    4.753356278e-01;    5.042126775e-01;    6.996400771e-06;    3.166084934e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1806750000;    4.767680764e-01;    5.024057627e-01;    2.137928641e-05;   -1.315620921e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1807500000;    4.769204557e-01;    4.991309047e-01;    3.354107321e-05;    1.951382910e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1808250000;    4.781162143e-01;    4.963856041e-01;   -6.119925729e-06;    2.482926902e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1809000000;    4.773623347e-01;    4.959995449e-01;   -2.718557880e-06;    2.231765939e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1809750000;    4.794434607e-01;    4.908506870e-01;   -5.416258864e-05;    2.435818351e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1810500000;    4.796832502e-01;    4.890783727e-01;    3.615377500e-05;    2.427869913e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1811250000;    4.802350104e-01;    4.862809479e-01;   -7.772544564e-07;    1.627314487e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1812000000;    4.848217666e-01;    4.856083691e-01;   -4.401212209e-05;    7.287692370e-07;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1812750000;    4.823418558e-01;    4.793829918e-01;    2.104544910e-05;    1.195509685e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1813500000;    4.845050275e-01;    4.779209197e-01;    1.845902261e-05;   -4.591313882e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1814250000;    4.834762812e-01;    4.760325551e-01;   -1.006964703e-05;    3.167097384e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1815000000;    4.834803045e-01;    4.735166430e-01;   -6.178409876e-06;    1.707581578e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1815750000;    4.847794473e-01;    4.700540602e-01;   -1.477635760e-05;   -1.287548548e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1816500000;    4.846856892e-01;    4.701197147e-01;   -8.941643500e-06;   -1.259492819e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1817250000;    4.866859615e-01;    4.667114913e-01;    3.615322203e-05;   -1.080339644e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1818000000;    4.881605506e-01;    4.632444084e-01;   -1.641824201e-05;    1.816234544e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1818750000;    4.885127246e-01;    4.613769948e-01;    5.422016693e-05;   -1.470520601e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1819500000;    4.901746213e-01;    4.612031579e-01;    1.265614537e-05;   -9.553733435e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1820250000;    4.931663871e-01;    4.535626173e-01;    6.243912594e-06;    2.231407279e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1821000000;    4.939239323e-01;    4.507012963e-01;    7.762827408e-06;    2.615203630e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1821750000;    4.953910112e-01;    4.473986328e-01;    1.602172779e-05;   -6.358180599e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1822500000;    5.010367632e-01;    4.406949878e-01;    8.806674487e-06;    3.877367362e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1823250000;    5.053651929e-01;    4.416541457e-01;    5.026417057e-05;   -3.220723011e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1824000000;    5.046733022e-01;    4.404498637e-01;    2.836330350e-05;   -2.180459160e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1824750000;    5.020525455e-01;    4.328398705e-01;    2.230909740e-05;   -4.031572098e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1825500000;    4.996717274e-01;    4.321514964e-01;    9.343725651e-06;    1.455015627e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1826250000;    4.977800548e-01;    4.297730327e-01;    1.283727943e-05;    4.401292131e-07;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1827000000;    4.982847273e-01;    4.286630452e-01;    4.761502169e-06;    2.899927495e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1827750000;    4.994425774e-01;    4.242708981e-01;    2.766864600e-05;    1.246160446e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1828500000;    4.983228445e-01;    4.209388793e-01;    2.366032459e-05;   -2.599684740e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1829250000;    4.976851940e-01;    4.191032946e-01;   -3.057371578e-05;   -3.807995381e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1830000000;    4.964517951e-01;    4.169006646e-01;   -1.230812632e-05;   -2.644819506e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1830750000;    4.967089593e-01;    4.137179255e-01;   -2.880716602e-05;    2.281049092e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1831500000;    4.978675842e-01;    4.122330248e-01;   -3.455029946e-05;   -2.536486681e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1832250000;    4.972412586e-01;    4.091296494e-01;   -8.740546946e-06;    1.226230870e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1833000000;    4.979608357e-01;    4.050969183e-01;    6.896695140e-06;    5.251078255e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1833750000;    4.997553825e-01;    4.029980600e-01;   -1.295632046e-05;    5.917879025e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1834500000;    5.001082420e-01;    3.998804986e-01;    4.052199802e-05;    1.006231059e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1835250000;    5.004054904e-01;    3.965674341e-01;   -9.755845895e-06;   -3.998853936e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1836000000;    5.057153702e-01;    3.924793899e-01;    7.484022717e-06;    1.866595994e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1836750000;    5.007678270e-01;    3.914160430e-01;    1.996016363e-05;    1.355486256e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1837500000;    5.004767179e-01;    3.897848725e-01;    9.436630535e-06;    8.684345630e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1838250000;    5.003473759e-01;    3.865008354e-01;   -6.426078926e-06;    2.099961421e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1839000000;    5.008456111e-01;    3.834765851e-01;   -3.235246186e-05;    7.572383311e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1839750000;    5.001096129e-01;    3.810249865e-01;    1.485041685e-05;   -1.280664947e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1840500000;    4.998396635e-01;    3.794835508e-01;    1.177869945e-05;    1.063699438e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1841250000;    5.011704564e-01;    3.745186627e-01;   -1.134915237e-05;    1.058738144e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1842000000;    5.023251772e-01;    3.702498972e-01;    3.734472557e-05;   -2.543254959e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1842750000;    5.034274459e-01;    3.665216863e-01;    9.396401765e-06;    2.105628664e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1843500000;    5.029892921e-01;    3.654312193e-01;    1.858317410e-05;    2.240044341e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1844250000;    5.030215979e-01;    3.612924516e-01;    5.556519318e-05;   -3.167114482e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1845000000;    5.032375455e-01;    3.589936197e-01;    1.609551691e-05;   -5.163140304e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1845750000;    5.022104383e-01;    3.566756248e-01;    1.936978697e-05;    1.735156184e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1846500000;    5.026249886e-01;    3.556056619e-01;    2.483976095e-05;    3.228783680e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1847250000;    5.026895404e-01;    3.521299958e-01;    3.893099711e-05;   -7.193485999e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1848000000;    5.012589097e-01;    3.505209982e-01;    1.350793627e-05;    3.784590081e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1848750000;    5.022044182e-01;    3.479091525e-01;    4.334358528e-05;   -1.615200381e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1849500000;    5.019080043e-01;    3.464427292e-01;    3.331417702e-06;    8.714986507e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
     1850250000;    5.011219978e-01;    3.445479274e-01;    6.171943824e-05;    1.516184057e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
